TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME,GEN_INDUSTRY,GEN_TITLE,JOB_DIR,WORK_TIME,INCOME
0,42,1,Среднее специальное,Состою в браке,3,2,1,0,0,0,1,1,15000.0,8600.0,Торговля,Рабочий,Участие в основ. деятельности,5.0,до 10000 руб.
0,34,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,1,35000.0,20000.0,Торговля,Работник сферы услуг,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,57,0,Высшее,Состою в браке,1,0,0,1,0,0,1,0,15000.0,10000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
1,42,1,Высшее,Состою в браке,2,1,1,0,0,0,1,0,35000.0,20000.0,Наука,Другое,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
0,33,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0,7500.0,5000.0,Образование,Работник сферы услуг,Участие в основ. деятельности,180.0,до 10000 руб.
0,35,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1,7500.0,7000.0,Образование,Специалист,Участие в основ. деятельности,108.0,до 10000 руб.
0,31,1,Среднее,Состою в браке,2,2,1,0,0,0,1,0,35000.0,10000.0,Государственная служба,Работник сферы услуг,Участие в основ. деятельности,96.0,до 10000 руб.
0,29,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,35000.0,10000.0,Другие сферы,Специалист,Участие в основ. деятельности,72.0,до 10000 руб.
0,32,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,1,0,15000.0,11000.0,Торговля,Специалист,Участие в основ. деятельности,14.0,от 10000 до 30000 руб.
0,60,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,0,0,1,0,5000.0,8500.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,55,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0,15000.0,9000.0,Транспорт,Руководитель низшего звена,Вспомогательный техперсонал,38.0,до 10000 руб.
0,49,1,Среднее специальное,Гражданский брак,2,0,1,0,0,0,1,0,15000.0,11000.0,Здравоохранение,Специалист,Участие в основ. деятельности,324.0,от 10000 до 30000 руб.
0,64,0,Среднее,Состою в браке,1,0,1,1,0,0,1,0,35000.0,26000.0,Другие сферы,Специалист,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,52,1,Среднее специальное,Состою в браке,0,0,1,1,0,0,1,0,35000.0,23000.0,Здравоохранение,Рабочий,Вспомогательный техперсонал,324.0,от 10000 до 30000 руб.
0,27,1,Высшее,Не состоял в браке,1,1,1,0,0,0,1,1,15000.0,13000.0,Подбор персонала,Специалист,"Бухгалтерия, финансы, планир.",24.0,от 10000 до 30000 руб.
0,47,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,35000.0,25000.0,Торговля,Рабочий,Вспомогательный техперсонал,6.0,от 10000 до 30000 руб.
0,45,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,12000.0,Здравоохранение,Специалист,Участие в основ. деятельности,20.0,от 10000 до 30000 руб.
1,38,0,Среднее,Состою в браке,1,1,1,0,0,1,1,0,50000.0,25000.0,Государственная служба,Руководитель низшего звена,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,35,0,Среднее специальное,Разведен(а),1,1,1,0,1,0,1,0,35000.0,20000.0,Торговля,Специалист,Участие в основ. деятельности,41.0,от 10000 до 30000 руб.
1,47,0,Среднее,Состою в браке,3,0,1,0,0,0,1,0,15000.0,7500.0,Строительство,Рабочий,Участие в основ. деятельности,18.0,до 10000 руб.
0,58,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,0,0,1,1,15000.0,16000.0,Другие сферы,Специалист,Участие в основ. деятельности,360.0,от 10000 до 30000 руб.
0,40,1,Среднее,Состою в браке,2,0,1,0,0,0,1,0,35000.0,13000.0,Государственная служба,Служащий,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,55,1,Среднее,Состою в браке,2,0,1,0,0,0,1,0,15000.0,6000.0,Здравоохранение,Рабочий,Участие в основ. деятельности,192.0,до 10000 руб.
0,41,1,Высшее,Гражданский брак,2,2,1,0,0,0,1,0,15000.0,12000.0,Наука,Специалист,Участие в основ. деятельности,96.0,от 10000 до 30000 руб.
0,31,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1,35000.0,10000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,156.0,до 10000 руб.
0,56,0,Среднее,Гражданский брак,2,0,1,0,0,0,1,0,15000.0,12000.0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,60,1,Среднее,Не состоял в браке,5,0,0,1,1,0,1,0,7500.0,6200.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,38,1,Высшее,Вдовец/Вдова,0,0,1,0,1,0,1,0,35000.0,20000.0,Торговля,Специалист,Снабжение и сбыт,36.0,от 10000 до 30000 руб.
0,26,0,Высшее,Не состоял в браке,0,0,1,0,1,0,1,1,15000.0,15000.0,Здравоохранение,Специалист,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,58,1,Среднее,Состою в браке,1,1,0,1,0,0,1,0,15000.0,7000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,47,1,Высшее,Не состоял в браке,0,0,1,0,1,0,1,0,15000.0,11500.0,Наука,Специалист,Участие в основ. деятельности,84.0,от 10000 до 30000 руб.
0,56,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,35000.0,13000.0,Сельское хозяйство,Высококвалифиц. специалист,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,49,0,Высшее,Состою в браке,2,1,1,0,0,0,1,0,35000.0,25000.0,Государственная служба,Высококвалифиц. специалист,Участие в основ. деятельности,26.0,от 10000 до 30000 руб.
0,36,0,Высшее,Состою в браке,2,2,1,0,1,0,1,0,35000.0,25000.0,Нефтегазовая промышленность,Рабочий,Участие в основ. деятельности,168.0,от 10000 до 30000 руб.
0,45,1,Среднее,Состою в браке,0,0,1,0,1,0,2,1,35000.0,10000.0,Строительство,Рабочий,Участие в основ. деятельности,48.0,до 10000 руб.
0,37,1,Среднее специальное,Состою в браке,3,0,1,0,0,0,1,1,15000.0,8600.0,Сельское хозяйство,Служащий,Участие в основ. деятельности,216.0,до 10000 руб.
0,53,0,Высшее,Состою в браке,1,0,1,0,1,0,1,0,15000.0,11500.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,108.0,от 10000 до 30000 руб.
0,43,0,Среднее,Состою в браке,3,1,1,0,0,0,1,0,15000.0,12000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
